entity	label	aipu	oocc_item	oocc_pages	ref_pages	pdf
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-04C8A06E-4023-4BAA-9EE0-CD3170E98F94	https://wikibase.inguma.eus/entity/Q44565	97-111	XIV: 107	AI78GWPZ
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-19F0F477-28DE-461A-AC8F-0828D7C42971	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 159-160	EBL26GYI
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-4CA85120-EC89-42A3-AA21-8097E3BB0DF3	https://wikibase.inguma.eus/entity/Q44570	643-644	X: 644	HNGE7XM7
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-46A6D637-11F8-4A47-87B2-4E7FEB067FD4	https://wikibase.inguma.eus/entity/Q44571	480-490	XIII: 488	TDDPBK2W
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-98CABFBF-3BDD-41CB-87ED-69BBB5B69117	https://wikibase.inguma.eus/entity/Q44605	59-66	X: 66	25PC5X8M
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-4EC3E47A-97F4-4278-9123-2E516C73B734	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 50	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-ED760CB8-0B13-4DEE-AD35-DA022C0C4BD3	https://wikibase.inguma.eus/entity/Q44684	365-372	XIV: 372	XC9T6RBB
https://wikibase.inguma.eus/entity/Q45189	Aguirre J. B. (rector de Asteasu)	https://wikibase.inguma.eus/entity/statement/Q45189-5439845C-973F-422B-A0E2-72CC5196DA9F	https://wikibase.inguma.eus/entity/Q44685	635-636	X: 635	G3Y8BY7P
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-BED81F13-480B-4D71-8747-9CFB8E5AF4F4	https://wikibase.inguma.eus/entity/Q44070	311-316	VIII: 316	JXZL88ZX
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-C95DD836-97AF-4741-BE49-7338732BAF67	https://wikibase.inguma.eus/entity/Q44072	391-401	IX: 391, IX: 391 n. 1	9DSMQJF6
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-FBC5053A-849D-46F8-817C-3E02CCC0816E	https://wikibase.inguma.eus/entity/Q44083	583-613	X: 607	DQNRXZCT
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-16CFBD46-2F6D-4949-83B4-7CBBD3F592EE	https://wikibase.inguma.eus/entity/Q44086	247-276	XIII: 273	63GRGFLS
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-26FA462B-293B-454A-9BA6-80B17DDA275D	https://wikibase.inguma.eus/entity/Q44091	571-581	X: 575	CGGN5J23
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-06C91097-DC4C-409B-8A20-39622038ED0B	https://wikibase.inguma.eus/entity/Q44099	71-80	II: 75	RL6IXRK3
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-671D0CA1-B11B-476D-AC0C-0173AB5046DC	https://wikibase.inguma.eus/entity/Q44112	159-174	II: 173	98HVLI3W
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-B7D8CED6-2506-430C-BB6A-F539C6D2A45C	https://wikibase.inguma.eus/entity/Q44114	353-366	IX: 354	9C32HJ6B
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-32D34063-4BB5-451E-BA4D-DB76B1C01960	https://wikibase.inguma.eus/entity/Q44115	329-332	XIV: 329	H8HUFERN
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-79265F4D-C4F4-440A-83A4-B350CEEFC60C	https://wikibase.inguma.eus/entity/Q44116	271-277	XIV: 273	UF89UKJF
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-01B97F24-A56A-43CE-BE97-11C095092F30	https://wikibase.inguma.eus/entity/Q44117	83-99	X: 90	QX8IMMMI
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-DF71770C-1784-40FE-9819-D19D1FFFC75B	https://wikibase.inguma.eus/entity/Q44130	249-256	XIV: 256	WM3CUQSJ
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-171E925B-7815-468F-9825-52385DAD69AD	https://wikibase.inguma.eus/entity/Q44145	225-240	XIV: 231	H7NQ339X
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-885C2525-EDDD-4617-8448-3C897858D971	https://wikibase.inguma.eus/entity/Q44146	517-543	VII: 521	D2F8K5SV
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-5AE916FA-4512-4ADD-A035-E5606D475C63	https://wikibase.inguma.eus/entity/Q44149	233-246	XIII: 240	S8NYBZ2T
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-965BAD57-BB95-4881-83EB-D5A2592FCD08	https://wikibase.inguma.eus/entity/Q44150	211-231	XIII: 212-213	PPNN6ZRR
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-FA92255C-0CA9-4953-9876-005B58933FE2	https://wikibase.inguma.eus/entity/Q44175	167-169	IV: 168	GA2CBPJI
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-D683E44E-3B7C-4320-B4F6-19AF5A5A5D4E	https://wikibase.inguma.eus/entity/Q44178	329-334	VII: 332	23UF9LRD
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-04C1A994-77A4-44C8-B518-778F61779FCC	https://wikibase.inguma.eus/entity/Q44184	301-314	VII: 310, VII: 314	WQYESRB7
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-DA3F4A9E-73FF-4294-AFE4-AF389F9DDA28	https://wikibase.inguma.eus/entity/Q44194	481-499	X: 492	FJ49VJ3G
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-10FDDC91-24BA-4B8B-A875-F7C54ED28EAB	https://wikibase.inguma.eus/entity/Q44200	45-54	X: 50-51	7GYEJY7Q
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-B23CE1B9-B3E3-4A20-800F-9F0559949EB6	https://wikibase.inguma.eus/entity/Q44209	179-183	XIV: 180-182	GGBRRVA7
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-207C89E7-3EC0-44F4-858F-E38C649410C5	https://wikibase.inguma.eus/entity/Q44214	501-521	X: 514	B5V58GRL
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-FE1E524B-9173-4CDC-BBA1-5643256C72B4	https://wikibase.inguma.eus/entity/Q44221	527-536	XIV: 531	U7WCARN7
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-AF2D3DC2-385C-4302-9505-9DF24844FE34	https://wikibase.inguma.eus/entity/Q44224	384-411	VII: 391, VII: 399-400	X3JGAKGA
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-121E98B6-80B7-4328-BD97-9F35601AD63C	https://wikibase.inguma.eus/entity/Q44270	7-36	XIV: 12, XIV: 24 n. 12	6ZZ9T2NE
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-0916E5BD-F16E-4BC1-949E-14973E027E76	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 278	YHKGRKY9
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-F3FE4A63-BD42-402F-886F-25674824FAFB	https://wikibase.inguma.eus/entity/Q44282	81-108	II: 94 n. 20	X6QWAKXU
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-10A44ED0-CBF3-4566-A8E5-E0E4461DD098	https://wikibase.inguma.eus/entity/Q44288	121-137	XIV: 134	WES2M5G5
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-BCF55AED-BFFE-461A-8BBD-7F3900888CF0	https://wikibase.inguma.eus/entity/Q44327	461-462	IX: 462	8FH82D3C
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-29B2CCA2-4F9F-49D9-97C4-195FD1C0A9F4	https://wikibase.inguma.eus/entity/Q44331	447-461	X: 455	8QRI7YBG
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-4B1D9134-A703-450A-9B74-713A6EDD0F7C	https://wikibase.inguma.eus/entity/Q44356	385-386	XIII: 385	HCSJT8RE
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-4A2A3000-A2C1-4157-9DAA-E5837B174F94	https://wikibase.inguma.eus/entity/Q44369	510-514	XIII: 511	8LDVUH4H
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-7BFA2F00-E178-4F56-B332-8B2DAD3239EE	https://wikibase.inguma.eus/entity/Q44396	209-212	VII: 209, VII: 211	KIHU2IYA
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-F90B320C-8E39-4700-9B38-A363E7B1E042	https://wikibase.inguma.eus/entity/Q44454	409-410	XIII: 409	X64GF7MK
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-9DD97068-8541-4CEF-8370-A4EDDD0F9199	https://wikibase.inguma.eus/entity/Q44474	319-324	VIII: 321	8IX39KRV
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-8705A6FF-4E64-49AF-A9D4-68AA7C18A7FB	https://wikibase.inguma.eus/entity/Q44514	503-509	XIII: 504, XIII: 506-508	D6GUD95M
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-72BE61F0-87AB-4E1F-95B2-399B657DB181	https://wikibase.inguma.eus/entity/Q44521	501-502	XIII: 502	H9W49JYJ
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-320EAD45-EBCB-4D40-B2EE-4C913C882117	https://wikibase.inguma.eus/entity/Q44565	97-111	XIV: 100	AI78GWPZ
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-68ADCEF0-01BF-4622-B1D0-E1F1F21258C8	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 180, XIII: 182-183, XIII: 186, XIII: 186 n. 26, XIII: 188, XIII: 193	EBL26GYI
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-00EC27DB-5E49-49E9-9125-3D1135055761	https://wikibase.inguma.eus/entity/Q44570	643-644	X: 644	HNGE7XM7
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-B864B493-6CE8-485B-8FDB-ED3EDB8B379F	https://wikibase.inguma.eus/entity/Q44594	77-79	XIII: 78	X4MVQGSU
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-0AD85690-6746-4613-9BA9-FE2BA8950B33	https://wikibase.inguma.eus/entity/Q44595	3-11	IV: 11	PM6TPKQF
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-974CA83C-F29E-4478-9750-857848E6F124	https://wikibase.inguma.eus/entity/Q44605	59-66	X: 66	25PC5X8M
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-14CE0CC9-6B6D-4994-AEE0-2162C83C8A93	https://wikibase.inguma.eus/entity/Q44617	521-522	XIII: 521	DQ3ZJM7H
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-666614E3-D815-43F5-96D1-90E462E4F25E	https://wikibase.inguma.eus/entity/Q44638	153-161	VII: 153	KQWRF8CZ
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-D2F3383F-ED1C-4A86-B661-29C4C81F5731	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 65, XIII: 67	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-4053BB9D-88C0-4F2B-B2E6-4F985495888D	https://wikibase.inguma.eus/entity/Q44642	75-80	XIV: 76-79	C4VUN4V3
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-C8F28D40-A1EA-4BC9-9D2A-1FF6A21E907E	https://wikibase.inguma.eus/entity/Q44673	529-536	XIII: 532-533	54FEWLGX
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-E1C9E596-0A84-4087-A6F4-C269EB7CA88E	https://wikibase.inguma.eus/entity/Q44677	359-364	XIV: 364	5IXEGDYL
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-A19A9890-CD9E-4215-A45E-F98696B45C87	https://wikibase.inguma.eus/entity/Q44685	635-636	X: 636	G3Y8BY7P
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-60AD7D12-C639-4261-A145-47E8F3968AAD	https://wikibase.inguma.eus/entity/Q44692	456-458	XIII: 456-463	MPWD2FKG
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-BC398B3C-8933-428A-AE58-495157D83DB5	https://wikibase.inguma.eus/entity/Q44710	351-356	XIII: 356	E7HLH6LN
https://wikibase.inguma.eus/entity/Q45190	Aguirre J. M.ª (‘Lizardi’)	https://wikibase.inguma.eus/entity/statement/Q45190-AD3434B6-BA4E-4CFA-AC58-2951A5106956	https://wikibase.inguma.eus/entity/Q44713	369-389	X: 383 n. 6	UW6AEET4
https://wikibase.inguma.eus/entity/Q45191	Aguirre Lope de	https://wikibase.inguma.eus/entity/statement/Q45191-860B3367-310B-4D17-AE5C-DA5E100C2576	https://wikibase.inguma.eus/entity/Q44270	7-36	XIV: 30	6ZZ9T2NE
https://wikibase.inguma.eus/entity/Q45192	Aguirre M.	https://wikibase.inguma.eus/entity/statement/Q45192-7DA0A9AE-C787-4E47-82A8-869B70BA965C	https://wikibase.inguma.eus/entity/Q44113	137-160	X: 157	LAEJXR8B
https://wikibase.inguma.eus/entity/Q45193	Aguirre M.ª D.	https://wikibase.inguma.eus/entity/statement/Q45193-FF1AF782-524B-4869-A4D7-33140BB5E355	https://wikibase.inguma.eus/entity/Q44494	655-656	X: 655	TZZ2ARTV
https://wikibase.inguma.eus/entity/Q45193	Aguirre M.ª D.	https://wikibase.inguma.eus/entity/statement/Q45193-8E6AFE92-DE48-42F2-9258-83CB4AF4C7FC	https://wikibase.inguma.eus/entity/Q44711	347-351	XIV: 347	H5EQNKUA
https://wikibase.inguma.eus/entity/Q45194	Aguirre T. de	https://wikibase.inguma.eus/entity/statement/Q45194-34168DE3-9ADC-4855-9708-33082760EFBF	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 190	EBL26GYI
https://wikibase.inguma.eus/entity/Q45194	Aguirre T. de	https://wikibase.inguma.eus/entity/statement/Q45194-AC07016A-CC9D-42B0-920D-C8D1C8B2A49C	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 68	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45195	Aguirreche E.	https://wikibase.inguma.eus/entity/statement/Q45195-12798116-FAF9-4A74-BDCF-859C55F7F69A	https://wikibase.inguma.eus/entity/Q44499	651-652	X: 652	L4TUDJGC
https://wikibase.inguma.eus/entity/Q45196	Aire F. (‘Xalbador’)	https://wikibase.inguma.eus/entity/statement/Q45196-671B0445-3D83-420B-BF6A-57484C3984E7	https://wikibase.inguma.eus/entity/Q44463	362	XIII: 362	TQJD9X8I
https://wikibase.inguma.eus/entity/Q45197	Aizarna S.	https://wikibase.inguma.eus/entity/statement/Q45197-6576C5DC-643D-4641-A73D-4435331EC98C	https://wikibase.inguma.eus/entity/Q44270	7-36	XIV: 36	6ZZ9T2NE
https://wikibase.inguma.eus/entity/Q45198	Aizpitarte J. M.ª	https://wikibase.inguma.eus/entity/statement/Q45198-AE4FBC88-4031-4C30-A75F-2CADEC02B8B5	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 46	DUY7WYGS
https://wikibase.inguma.eus/entity/Q45198	Aizpitarte J. M.ª	https://wikibase.inguma.eus/entity/statement/Q45198-C2E60DD7-50BE-4F8F-A400-07B5512DEB80	https://wikibase.inguma.eus/entity/Q44341	215-231	X: 218	S4D39KVC
https://wikibase.inguma.eus/entity/Q45198	Aizpitarte J. M.ª	https://wikibase.inguma.eus/entity/statement/Q45198-A0D3BDAB-AF9F-40E2-A223-79D7125AB76C	https://wikibase.inguma.eus/entity/Q44367	479-503	XI: 479-503	LM4QCN2W
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-B13800A5-3E2A-4A82-BA18-18375D78E3EF	https://wikibase.inguma.eus/entity/Q44049	477-479	VIII: 478	EIVGU3IN
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-B08D7DCB-5F20-443D-B1C6-D6112C434639	https://wikibase.inguma.eus/entity/Q44050	351-355	V: 354	8V4RJFFR
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-CCB62DDB-B08A-4FB8-9CBE-1508D8CA9FA0	https://wikibase.inguma.eus/entity/Q44091	571-581	X: 573	CGGN5J23
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-823B47F0-2835-407E-8F61-6A7F6CB0E943	https://wikibase.inguma.eus/entity/Q44144	381-390	VIII: 390	L63Y28AA
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-F54114E7-9381-4744-887A-ED5BBB25094E	https://wikibase.inguma.eus/entity/Q44190	523-528	VIII: 527	VWP85QCP
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-FB1DEDD7-6244-4DB4-B3C4-2B03C6B60135	https://wikibase.inguma.eus/entity/Q44248	207-223	XI: 220	CHMDSUXM
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-7837959D-776F-40FF-B02E-F6D92AD54E94	https://wikibase.inguma.eus/entity/Q44255	1-235	IX: 56, IX: 60, IX: 92, IX: 94, IX: 144, IX: 155	BDAW24XE
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-3BCB87B6-DDFF-4017-8F98-A2E07DD92E7D	https://wikibase.inguma.eus/entity/Q44279	275-308	IX: 299	8GHIKBS2
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-09D549B4-1366-4EA5-AC64-837A769FAEFF	https://wikibase.inguma.eus/entity/Q44291	235-267	VII: 246 n. 21, VII: 251	MJSUP3TQ
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-13F8ACF3-B4D7-44A1-92B0-DAE1C616AC4D	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 35, VIII: 37, VIII: 79	DUY7WYGS
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-4FD831B1-9A28-44F3-B9F9-CF1D1F75EC24	https://wikibase.inguma.eus/entity/Q44298	331-354	VIII: 343 n. 26	5KQHN9ZF
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-B755A352-2558-4808-83E9-8BB444426B4A	https://wikibase.inguma.eus/entity/Q44319	611-647	VII: 633	WEM9U6B4
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-914D3853-1CFE-4EE1-B965-3C8B30CB1BA7	https://wikibase.inguma.eus/entity/Q44335	9-26	XI: 21	LYCXS3ET
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-6A3AB253-0E3E-46B8-A6F7-B8F7FDDCD87C	https://wikibase.inguma.eus/entity/Q44343	449-453	XI: 451	5Y8F4IRX
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-A485AE8A-BD23-4D03-B618-A2E2AD4F898D	https://wikibase.inguma.eus/entity/Q44367	479-503	XI: 502	LM4QCN2W
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-A8CF86F7-451A-4520-893A-2C7B2AF0A850	https://wikibase.inguma.eus/entity/Q44401	1-115	V: 74 n. 13	PBNV3TBD
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-377CD65F-D2DA-4EA7-88E7-D0684B3E68DF	https://wikibase.inguma.eus/entity/Q44495	491-497	VIII: 494	I9P2MTGR
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-4A87BBB9-809C-4107-8B72-751B57B4F2B3	https://wikibase.inguma.eus/entity/Q44517	461-463	XI: 461	HXBKGGMZ
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-22075CB7-B220-465A-88A6-CCE31EADA514	https://wikibase.inguma.eus/entity/Q44562	211-214	X: 213	CA87FJKF
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-52D784D5-0A9D-4CC2-9527-CE4535DE333E	https://wikibase.inguma.eus/entity/Q44634	251-256	VIII: 253	XWPD6R2A
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-13451A6D-B942-4EDA-8EB0-A64CF5E59904	https://wikibase.inguma.eus/entity/Q44640	202-232	XII: 204, XII: 207	UURNRT4V
https://wikibase.inguma.eus/entity/Q45199	Aizquibel J. F.	https://wikibase.inguma.eus/entity/statement/Q45199-D3A55ECF-5591-43C9-8132-0B7564C3B631	https://wikibase.inguma.eus/entity/Q44655	427-429	XIII: 429	FLB4HHND
