artikulua	wd	p1guid	inguma	title	data	wd_egileak	issue	sp	ep	doi	ojs_landing	pdf	wd_upload
https://wikibase.inguma.eus/entity/Q15632	Q64007869	https://wikibase.inguma.eus/entity/statement/Q15632-B02FA92E-94E1-40EA-BCBD-C906BC0C4703	antropologia-politikoa-politikaren-zientzia-mota-baten-ondare-teorikoa	Antropologia Politikoa: politikaren zientzia mota baten ondare teorikoa	2018-01-01T00:00:00Z	"""1"": ""Q64008027"""	107	5	22	10.26876/uztaro.107.2018.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4734	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4734/4843	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q25766	Q77312443	https://wikibase.inguma.eus/entity/statement/Q25766-E5E5A847-FB11-4BE2-947C-EFAE633E952C	porto-alegreko-brasil-aurrekontu-parte-hartzailea-hirugarren-bidea-hirugarren-munduan	Porto Alegreko (Brasil) aurrekontu parte-hartzailea: hirugarren bidea, hirugarren munduan?	2005-01-01T00:00:00Z	"""1"": ""Q86993825"""	53	99	117		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4170	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4170/4279	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34623	Q76507673	https://wikibase.inguma.eus/entity/statement/Q34623-A5B02F7E-5801-4DEA-AC53-53D8020F0D3C	fobia-sozial-orokorraren-tratamendu-psikologikoa-esposizioaren-bidez	Fobia sozial orokorraren tratamendu psikologikoa esposizioaren bidez...	1995-01-01T00:00:00Z	"""1"": ""Q81623546"""	14	79	88		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3820	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3820/3929	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q24608	Q77312283	https://wikibase.inguma.eus/entity/statement/Q24608-0CA05F4C-4079-4D05-B6F7-8734DBCB6A7C	gure-gaztetxoen-gaitasun-komunikatiboaren-argazkia	Gure gaztetxoen gaitasun komunikatiboaren argazkia	2008-01-01T00:00:00Z	"""1"": ""Q104668643"""	64	51	66		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4340	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4340/4449	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q34590	Q76507631	https://wikibase.inguma.eus/entity/statement/Q34590-3C486ADE-6D78-42E7-9BD9-29E783911428	arbizuko-hizkeraren-zenbait-soinu-bereizgarriz	Arbizuko hizkeraren zenbait soinu bereizgarriz	1996-01-01T00:00:00Z	"""1"": ""Q64008074"""	18	49	60		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3862	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3862/3971	
https://wikibase.inguma.eus/entity/Q27620	Q77312532	https://wikibase.inguma.eus/entity/statement/Q27620-F47B7D1D-34FA-41B0-8B05-357037059FF6	j-piaget-eta-soziologia	J. Piaget eta soziologia	2003-01-01T00:00:00Z	"""1"": ""Q12260477"""	44	87	98		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4111	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4111/4220	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q16925	Q77311904	https://wikibase.inguma.eus/entity/statement/Q16925-EF03F495-2B97-45F5-9B92-37BEE54A7B84	aguraingo-udal-bihitegia-antzinako-erregimenaren-krisian	Aguraingo udal-bihitegia. Antzinako Erregimenaren krisian	2016-01-01T00:00:00Z	"""1"": ""Q99454186"""	98	55	77	10.26876/uztaro.98.2016.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4627	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4627/4736	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q18393	Q77312021	https://wikibase.inguma.eus/entity/statement/Q18393-D30B2BB1-D66B-4943-8D86-2FF5A2406270	1914ko-hauteskunde-kanpaina-eskualduna-astekarian	1914ko hauteskunde-kanpaina Eskualduna astekarian	2014-01-01T00:00:00Z	"""1"": ""Q104668777"", ""2"": ""Q12256840"""	90	25	90	10.26876/uztaro.90.2014.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4561	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4561/4670	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q37321	Q130763306	https://wikibase.inguma.eus/entity/statement/Q37321-401F30D8-E1E9-4DEA-B3A3-1704E1B69E93	segurua-al-da-eskolara-bakarrik-joatea-generoaren-eragina-haurren-mugikortasun-autonomoan	Segurua al da eskolara bakarrik joatea? Generoaren eragina haurren mugikortasun autonomoan	2023-01-01T00:00:00Z	"""3"": ""Q64008014"", ""2"": ""Q104668537"", ""1"": ""Q70573954"", ""4"": ""Q130759779"""	124	5	22	10.26876/uztaro.124.2023.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5031	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5031/5140	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q23252	Q77312198	https://wikibase.inguma.eus/entity/statement/Q23252-51CB17EC-8C98-492A-8530-7BDE55AE3271	zahartzaroa-eta-lekukoen-oroimena	Zahartzaroa eta lekukoen oroimena	2010-01-01T00:00:00Z	"""1"": ""Q57910124"", ""3"": ""Q59698198"", ""2"": ""Q57910120"""	73	51	68	10.26876/uztaro.73.2010.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4416	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4416/4525	
https://wikibase.inguma.eus/entity/Q25754	Q76507115	https://wikibase.inguma.eus/entity/statement/Q25754-C2E5F6A8-7B00-4D71-9CC2-A42761E97C81	munduko-hizkuntzen-izenak-euskaraz	Munduko hizkuntzen izenak euskaraz	2005-01-01T00:00:00Z	"""4"": ""Q77039105"", ""5"": ""Q104668698"", ""1"": ""Q104668699"", ""2"": ""Q99528635"", ""3"": ""Q43264734"""	54	29	59		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4178	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4178/4287	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q23665	Q77312274	https://wikibase.inguma.eus/entity/statement/Q23665-448AD424-A729-4951-A5FA-3230C0FFDEBE	euskal-herrian-gizartea-eta-eliza	Euskal Herrian gizartea eta eliza	2009-01-01T00:00:00Z	"""1"": ""Q104668645"""	71	87	107		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4401	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4401/4510	
https://wikibase.inguma.eus/entity/Q34624	Q76507671	https://wikibase.inguma.eus/entity/statement/Q34624-AAB2099B-16E9-471C-BD38-73B1E977C308	alfabeto-latinoz-idazten-ez-diren-hizkuntzen-transkripzioa-eta-transliterazioa	Alfabeto latinoz idazten ez diren hizkuntzen transkripzioa eta transliterazioa	1995-01-01T00:00:00Z	"""1"": ""Q12259573"""	14	61	88		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3815	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3815/3924	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q27070	Q77312604	https://wikibase.inguma.eus/entity/statement/Q27070-E74447B5-19DC-4860-B421-805068CE5536	identitate-kulturala-eta-boterea	Identitate kulturala eta boterea	2003-01-01T00:00:00Z	"""1"": ""Q12265638"""	47	97	110		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4132	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4132/4241	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q27073	Q77312598	https://wikibase.inguma.eus/entity/statement/Q27073-3CE73B98-A180-4419-9ECA-EC1E154EF4BD	familiako-giroaren-kalitatea-eta-haurraren-garapen-psikologikoa-euskal-autonomia-erkidegoan-azterketa-deskriptiboa	Familiako giroaren kalitatea eta haurraren garapen psikologikoa Euskal Autonomia Erkidegoan: azterketa deskriptiboa	2003-01-01T00:00:00Z	"""2"": ""Q84553574"", ""3"": ""Q84552043"", ""1"": ""Q84556667"", ""5"": ""Q84550581"", ""4"": ""Q84551265"", ""6"": ""Q84549905"""	47	81	95		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4131	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4131/4240	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q13845	Q130761226	https://wikibase.inguma.eus/entity/statement/Q13845-50C6D440-C4AA-4F8A-B17D-785FB86F379A	ueuren-online-ikaskuntzarako-eredu-pedagogikoaren-sorrera-eta-garapena	UEUren Online ikaskuntzarako eredu pedagogikoaren sorrera eta garapena	2021-01-01T00:00:00Z	"""2"": ""Q73260601"", ""4"": ""Q107851708"", ""1"": ""Q130759868"", ""3"": ""Q104668608"""	118	5	38	10.26876/uztaro.118.2021.1	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4949	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4949/5058	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q16334	Q77311862	https://wikibase.inguma.eus/entity/statement/Q16334-BF9A5B7E-78FE-4632-8B7B-7830EF4A85E9	adimen-emozionala-garatzeko-programa-aldaketaren-ebaluazio-subjektiboa	Adimen Emozionala garatzeko programa: aldaketaren ebaluazio subjektiboa	2017-01-01T00:00:00Z	"""2"": ""Q87824192"", ""1"": ""Q104668544"""	102	71	84	10.26876/uztaro.102.2017.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4676	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4676/4785	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q37318			konfinamendu-garaian-langileen-egoera-soziolaborala-euskal-herrian	Konfinamendu-garaian langileen egoera soziolaborala Euskal Herrian	2023-01-01T00:00:00Z	"""2"": ""Q104668545"", ""1"": ""Q81517287"""	124	75	101	10.26876/uztaro.124.2023.4	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/5034	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/5034/5143	
https://wikibase.inguma.eus/entity/Q24321	Q130762865	https://wikibase.inguma.eus/entity/statement/Q24321-B1B0E670-FF8F-4FF7-AD99-FA54F36213C0	lidergoa-aktibo-ukiezinak-eta-ezagutzaren-kudeaketa-antolakuntzetan	Lidergoa, aktibo ukiezinak eta ezagutzaren kudeaketa antolakuntzetan	2008-01-01T00:00:00Z	"""2"": ""Q86991807"", ""1"": ""Q86992491"""	66	21	40		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4277	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4277/4386	
https://wikibase.inguma.eus/entity/Q17707	Q77311955	https://wikibase.inguma.eus/entity/statement/Q17707-1FE87644-C316-494D-A2BF-626047D4D67F	euskarazko-albiste-platarforma-digital-bat-sortu-euskal-pirinioetan-egoera-kezkak-eta-aukerak	Euskarazko albiste-platarforma digital bat sortu euskal Pirinioetan: egoera, kezkak eta aukerak	2015-01-01T00:00:00Z	"""2"": ""Q98831659"", ""1"": ""Q12252964"", ""3"": ""Q12256840"""	94	21	46	10.26876/uztaro.94.2015.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4595	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4595/4704	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q25398	Q77312379	https://wikibase.inguma.eus/entity/statement/Q25398-2E5B04F9-105B-4154-A445-31804B939DF4	euskal-armak-asian-armagintzaren-historiaren-istorio-bat	Euskal armak Asian. Armagintzaren historiaren istorio bat	2006-01-01T00:00:00Z	"""1"": ""Q81622707"""	56	9	29		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4197	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4197/4306	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q16336	Q77313565	https://wikibase.inguma.eus/entity/statement/Q16336-B55EA3BA-84C8-4750-BCF1-52D35C58AB37	demokrazia-eta-platonen-proposamen-politikoaren-oinarri-teorikoak	Demokrazia eta Platonen proposamen politikoaren oinarri teorikoak	2017-01-01T00:00:00Z	"""1"": ""Q64008051"""	102	33	46	10.26876/uztaro.102.2017.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4674	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4674/4783	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q16606	Q130763317	https://wikibase.inguma.eus/entity/statement/Q16606-28C2A018-4A73-4FC8-9C0F-C4D8837B0E92	gailu-artistikoak-makina-sozialak-teknologia-bigunak-eta-arte-praktika-garaikideak	GAILU ARTISTIKOAK. Makina sozialak, teknologia bigunak eta arte-praktika garaikideak,	2017-01-01T00:00:00Z	"""1"": ""Q104668604"""	100	31	54		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4638	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4638/4747	
https://wikibase.inguma.eus/entity/Q16603			euskarazko-haur-literatura-eta-kulturartekotasuna	Euskarazko haur-literatura eta kulturartekotasuna	2017-01-01T00:00:00Z	"""1"": ""Q104668600"""	100	113	136		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4641	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4641/4750	
https://wikibase.inguma.eus/entity/Q34612	Q76507700	https://wikibase.inguma.eus/entity/statement/Q34612-14DD5E46-6E7C-43F8-85CC-ECEE6DE6A5CF	mobilizazioaren-teoria-soziologiko-berri-baten-zirriborroa	Mobilizazioaren teoria soziologiko berri baten zirriborroa	1995-01-01T00:00:00Z	"""1"": ""Q16631683"""	15	109	140		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3830	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3830/3939	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q26547	Q77312495	https://wikibase.inguma.eus/entity/statement/Q26547-0DFB768B-A98C-4FE2-AC38-321081D4844A	kazetaritzari-buruzko-lehen-doktore-tesia-euskaratua	Kazetaritzari buruzko lehen doktore tesia, euskaratua	2004-01-01T00:00:00Z	"""1"": ""Q12260242"""	50	69	75		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4153	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4153/4262	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34570	Q130763534	https://wikibase.inguma.eus/entity/statement/Q34570-1EBDD093-9B0B-4E82-A7C2-7F2AA9F10774	egitura-prozesu-eta-nortasun-soziala-ekoizpen-kulturaletan-zuberoako-folk-antzerkiaren-adibide-baten-harira	Egitura, prozesu eta nortasun soziala ekoizpen kulturaletan, Zuberoako Folk-antzerkiaren adibide baten harira	1997-01-01T00:00:00Z	"""1"": ""Q12261437"""	22	3	12		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3884	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3884/3993	
https://wikibase.inguma.eus/entity/Q23725	Q77312252	https://wikibase.inguma.eus/entity/statement/Q23725-2C233D64-3390-431B-8332-DBB52AE7C454	landa-garapen-politika-eta-ingurumenarekiko-harremana-euskal-autonomia-erkidegoan-1992-2008	Landa-garapen politika eta ingurumenarekiko harremana Euskal Autonomia Erkidegoan (1992-2008)	2009-01-01T00:00:00Z	"""1"": ""Q99163628"""	70	27	47		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4395	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4395/4504	
https://wikibase.inguma.eus/entity/Q34672	Q76507791	https://wikibase.inguma.eus/entity/statement/Q34672-3F01B5DF-EC8A-4E9D-8A75-3BCF508A9F16	psikografologia	Psikografologia	1993-01-01T00:00:00Z	"""1"": ""Q77304706"""	7	141	153		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3749	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3749/3858	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34613	Q76507698	https://wikibase.inguma.eus/entity/statement/Q34613-C0E7469F-6690-463A-B695-6E0F660FDB6B	identitate-soziala-nabarmentzearen-eragina-esklusio-moralean	Identitate Soziala nabarmentzearen eragina Esklusio Moralean	1995-01-01T00:00:00Z	"""1"": ""Q76877047"", ""2"": ""Q77299712"""	15	97	107		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3829	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3829/3938	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q27621	Q77312530	https://wikibase.inguma.eus/entity/statement/Q27621-6D77EF91-B526-4081-A43A-EC907C7BF605	euskal-kulturgintzaren-izaeraz-eta-zereginez	Euskal kulturgintzaren izaeraz eta zereginez	2003-01-01T00:00:00Z	"""1"": ""Q55688391"""	44	19	52		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4110	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4110/4219	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q28422	Q76507262	https://wikibase.inguma.eus/entity/statement/Q28422-38988A3D-1557-4C40-AA92-7F68F4BA6B0C	aldaketa-sozialaren-produkzioa-eta-gidaritza-globalizazioaren-inguruko-diskurtso-sozio-ideologikoak	Aldaketa sozialaren produkzioa eta gidaritza: globalizazioaren inguruko diskurtso sozio-ideologikoak	2002-01-01T00:00:00Z	"""1"": ""Q104668687"""	41	65	100		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4093	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4093/4202	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q23722	Q77312259	https://wikibase.inguma.eus/entity/statement/Q23722-9090FB1D-F96D-47C6-B2BA-389B7D601442	immigrazioa-eta-gutxiengo-kulturalak-etorkinen-irudikapenak-eta-gizarte-eta-komunitatearen-partaidetzarako-hausnarketak	Immigrazioa eta gutxiengo kulturalak: etorkinen irudikapenak eta gizarte eta komunitatearen partaidetzarako hausnarketak	2009-01-01T00:00:00Z	"""1"": ""Q104668649"", ""2"": ""Q98829593"", ""3"": ""Q81520407"", ""4"": ""Q96065050"""	70	79	96		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4392	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4392/4501	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q14932	Q130761309	https://wikibase.inguma.eus/entity/statement/Q14932-88DE525C-F7C2-4D37-87E8-AC18FB7AA34E	sexu-praktika-arriskutsuen-irudikapen-soziala-gazteengan	Sexu-praktika arriskutsuen irudikapen soziala gazteengan	2019-01-01T00:00:00Z	"""2"": ""Q77049133"", ""5"": ""Q130759798"", ""3"": ""Q104668545"", ""4"": ""Q81509902"", ""1"": ""Q98841172"""	111	65	76	10.26876/uztaro.111.2019.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4773	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4773/4882	2024-11-02T00:00:00Z
https://wikibase.inguma.eus/entity/Q23467	Q76506844	https://wikibase.inguma.eus/entity/statement/Q23467-6B36EB76-D45B-4D5F-98B7-C34EBE40F8AB	manex-goihenetxeren-oroitzapenetan	Manex Goihenetxeren oroitzapenetan	2010-01-01T00:00:00Z	"""1"": ""Q34743831"""	72	59	77	10.26876/uztaro.72.2010.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4411	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4411/4520	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q15412	Q77313533	https://wikibase.inguma.eus/entity/statement/Q15412-44930DD8-6F67-4337-8122-1E8BA54547BB	hautsi-da-anphora-sare-aktorearen-teoriara-hurbilpena	Hautsi da anphora: Sare-aktorearen Teoriara hurbilpena	2019-01-01T00:00:00Z	"""1"": ""Q81525077"""	108	97	114	10.26876/uztaro.108.2019.5	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4746	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4746/4855	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q15746	Q130762871	https://wikibase.inguma.eus/entity/statement/Q15746-1F5C1130-D1D9-47E7-B761-516950FB2576	indianoa-xx-mendearen-lehen-erdiko-euskal-eleberrigintzan	Indianoa XX. mendearen lehen erdiko euskal eleberrigintzan	2018-01-01T00:00:00Z	"""1"": ""Q104668613"""	106	29	48	10.26876/uztaro.106.2018.2	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4723	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4723/4832	
https://wikibase.inguma.eus/entity/Q13843	Q130763088	https://wikibase.inguma.eus/entity/statement/Q13843-E92FDF69-1264-4695-9BA1-454A90A43E55	berriro-ere-xvii-mendeko-krisiaren-inguruan-hurbilketa-historiografiko-bat	Berriro ere XVII. mendeko krisiaren inguruan: hurbilketa historiografiko bat	2021-01-01T00:00:00Z	"""1"": ""Q109490489"""	118	61	79	10.26876/uztaro.118.2021.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4951	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4951/5060	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34641	Q76507759	https://wikibase.inguma.eus/entity/statement/Q34641-601C0902-099F-40AC-8A45-091477A1B217	aditz-komunztaduraren-jabekuntza-garapena-haur-euskaldun-elebakar-batengan	Aditz-komunztaduraren jabekuntza-garapena haur euskaldun elebakar batengan	1994-01-01T00:00:00Z	"""1"": ""Q77039105"""	12	67	88		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3795	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3795/3904	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q34640	Q76507761	https://wikibase.inguma.eus/entity/statement/Q34640-98C76A20-596F-4BCC-88DA-28E7EA7E2451	gatika-eta-urdulizko-azentu-ereduaz-ii	Gatika eta Urdulizko azentu-ereduaz (II)	1994-01-01T00:00:00Z	"""1"": ""Q12260040"""	12	89	110		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/3796	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/3796/3905	2024-11-03T00:00:00Z
https://wikibase.inguma.eus/entity/Q35152			dislexiaren-detekzioa-eta-esku-hartzea-lehen-hezkuntzan	Dislexiaren detekzioa eta esku-hartzea Lehen Hezkuntzan	2022-01-01T00:00:00Z	"""2"": ""Q130759748"", ""1"": ""Q104142719"""	121	59	72	10.26876/uztaro.121.2022.3	https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4993	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4993/5102	
https://wikibase.inguma.eus/entity/Q31018	Q76507296	https://wikibase.inguma.eus/entity/statement/Q31018-FC0B9480-D1E8-4F33-B2A9-E5D6A259A998	jokaera-agonistikoen-ondorio-ezkorrak-ekiditeko-estrategiak-errekontziliazio	Jokaera agonistikoen ondorio ezkorrak ekiditeko estrategiak: errekontziliazio...	2001-01-01T00:00:00Z	"""1"": ""Q77309390"""	36	41	52		https://aldizkariak.ueu.eus/index.php/uztaro/article/view/4057	https://aldizkariak.ueu.eus/index.php/uztaro/article/download/4057/4166	
