sense,label
https://unidive.wikibase.cloud/entity/L1698-S24,follow → keep to [L1698-S24]
https://unidive.wikibase.cloud/entity/L1698-S25,follow → to subscribe to someone's updates on social media [L1698-S25]
https://unidive.wikibase.cloud/entity/L1698-S26,follow → to be subscribed to updates from another user on social media [L1698-S26]
https://unidive.wikibase.cloud/entity/L1698-S3,follow → come as a logical consequence; follow logically [L1698-S3]
https://unidive.wikibase.cloud/entity/L1698-S4,follow → travel along a certain course [L1698-S4]
https://unidive.wikibase.cloud/entity/L1698-S5,"follow → act in accordance with someone's rules, commands, or wishes [L1698-S5]"
https://unidive.wikibase.cloud/entity/L1698-S6,"follow → come after in time, as a result [L1698-S6]"
https://unidive.wikibase.cloud/entity/L1698-S7,follow → behave in accordance or in agreement with [L1698-S7]
https://unidive.wikibase.cloud/entity/L1698-S8,follow → be next [L1698-S8]
https://unidive.wikibase.cloud/entity/L1698-S9,"follow → choose and follow; as of theories, ideas, policies, strategies or plans [L1698-S9]"
https://unidive.wikibase.cloud/entity/L1699-S1,following → going or proceeding or coming after in the same direction [L1699-S1]
https://unidive.wikibase.cloud/entity/L1699-S2,following → about to be mentioned or specified [L1699-S2]
https://unidive.wikibase.cloud/entity/L1699-S3,following → immediately following in time or order [L1699-S3]
https://unidive.wikibase.cloud/entity/L1699-S4,following → in the desired direction [L1699-S4]
https://unidive.wikibase.cloud/entity/L1700-S1,food → any substance that can be metabolized by an animal to give energy and build tissue [L1700-S1]
https://unidive.wikibase.cloud/entity/L1700-S2,food → any solid substance (as opposed to liquid) that is used as a source of nourishment [L1700-S2]
https://unidive.wikibase.cloud/entity/L1700-S3,food → anything that provides mental stimulus for thinking [L1700-S3]
https://unidive.wikibase.cloud/entity/L1701-S1,fool → a person who lacks good judgment [L1701-S1]
https://unidive.wikibase.cloud/entity/L1701-S2,fool → a person who is gullible and easy to take advantage of [L1701-S2]
https://unidive.wikibase.cloud/entity/L1701-S3,fool → a professional clown employed to entertain a king or nobleman in the Middle Ages [L1701-S3]
https://unidive.wikibase.cloud/entity/L1702-S1,foot → the part of the leg of a human being below the ankle joint [L1702-S1]
https://unidive.wikibase.cloud/entity/L1702-S10,foot → (prosody) a group of 2 or 3 syllables forming the basic unit of poetic rhythm [L1702-S10]
https://unidive.wikibase.cloud/entity/L1702-S11,foot → a support resembling a pedal extremity [L1702-S11]
https://unidive.wikibase.cloud/entity/L1702-S2,foot → a linear unit of length equal to 12 inches or a third of a yard [L1702-S2]
https://unidive.wikibase.cloud/entity/L1702-S3,foot → the lower part of anything [L1702-S3]
https://unidive.wikibase.cloud/entity/L1702-S4,foot → the pedal extremity of vertebrates other than human beings [L1702-S4]
https://unidive.wikibase.cloud/entity/L1702-S5,foot → lowest support of a structure [L1702-S5]
https://unidive.wikibase.cloud/entity/L1702-S6,foot → any of various organs of locomotion or attachment in invertebrates [L1702-S6]
https://unidive.wikibase.cloud/entity/L1702-S7,foot → travel by walking [L1702-S7]
https://unidive.wikibase.cloud/entity/L1702-S8,foot → a member of a surveillance team who works on foot or rides as a passenger [L1702-S8]
https://unidive.wikibase.cloud/entity/L1702-S9,foot → an army unit consisting of soldiers who fight on foot [L1702-S9]
https://unidive.wikibase.cloud/entity/L1703-S1,football → any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal [L1703-S1]
https://unidive.wikibase.cloud/entity/L1703-S2,football → the inflated oblong ball used in playing American football [L1703-S2]
https://unidive.wikibase.cloud/entity/L1704-S1,footballer → an athlete who plays American football [L1704-S1]
https://unidive.wikibase.cloud/entity/L1704-S2,footballer → One who plays association football [L1704-S2]
https://unidive.wikibase.cloud/entity/L1705-S1,forbid → command against [L1705-S1]
https://unidive.wikibase.cloud/entity/L1705-S2,forbid → keep from happening or arising; make impossible [L1705-S2]
https://unidive.wikibase.cloud/entity/L1706-S1,force → a powerful effect or influence [L1706-S1]
https://unidive.wikibase.cloud/entity/L1706-S10,force → a putout of a base runner who is required to run; the putout is accomplished by holding the ball while touching the base to which the runner must advance before the runner reaches that base [L1706-S10]
https://unidive.wikibase.cloud/entity/L1706-S2,force → (physics) the influence that produces a change in a physical quantity [L1706-S2]
https://unidive.wikibase.cloud/entity/L1706-S3,force → physical energy or intensity [L1706-S3]
https://unidive.wikibase.cloud/entity/L1706-S4,force → group of people willing to obey orders [L1706-S4]
https://unidive.wikibase.cloud/entity/L625-S1,board → a committee having supervisory powers [L625-S1]
https://unidive.wikibase.cloud/entity/L625-S2,board → a stout length of sawn timber; made in a wide variety of sizes and used for many purposes [L625-S2]
https://unidive.wikibase.cloud/entity/L625-S3,board → a flat piece of material designed for a special purpose [L625-S3]
https://unidive.wikibase.cloud/entity/L625-S4,board → food or meals in general [L625-S4]
https://unidive.wikibase.cloud/entity/L625-S5,board → a vertical surface on which information can be displayed to public view [L625-S5]
https://unidive.wikibase.cloud/entity/L625-S6,board → a table at which meals are served [L625-S6]
https://unidive.wikibase.cloud/entity/L625-S7,board → electrical device consisting of a flat insulated surface that contains switches and dials and meters for controlling other electrical devices [L625-S7]
https://unidive.wikibase.cloud/entity/L625-S8,board → a printed circuit that can be inserted into expansion slots in a computer to increase the computer's capabilities [L625-S8]
https://unidive.wikibase.cloud/entity/L625-S9,board → a flat portable surface (usually rectangular) designed for board games [L625-S9]
https://unidive.wikibase.cloud/entity/L626-S1,boat → a small vessel for travel on water [L626-S1]
https://unidive.wikibase.cloud/entity/L626-S2,boat → a dish (often boat-shaped) for serving gravy or sauce [L626-S2]
https://unidive.wikibase.cloud/entity/L627-S1,"body → the entire physical structure of an organism (an animal, plant, or human being) [L627-S1]"
https://unidive.wikibase.cloud/entity/L627-S10,body → a resonating chamber in a musical instrument (as the body of a violin) [L627-S10]
https://unidive.wikibase.cloud/entity/L627-S11,body → the external structure of a vehicle [L627-S11]
https://unidive.wikibase.cloud/entity/L627-S2,body → a group of persons associated by some common tie or occupation and regarded as an entity [L627-S2]
https://unidive.wikibase.cloud/entity/L627-S3,body → a natural object consisting of a dead animal or person [L627-S3]
https://unidive.wikibase.cloud/entity/L627-S4,body → an individual 3-dimensional object that has mass and that is distinguishable from other objects [L627-S4]
https://unidive.wikibase.cloud/entity/L627-S5,body → the body excluding the head and neck and limbs [L627-S5]
https://unidive.wikibase.cloud/entity/L627-S6,body → a collection of particulars considered as a system [L627-S6]
https://unidive.wikibase.cloud/entity/L627-S7,body → the property of holding together and retaining its shape [L627-S7]
https://unidive.wikibase.cloud/entity/L627-S8,body → the central message of a communication [L627-S8]
https://unidive.wikibase.cloud/entity/L627-S9,body → the main mass of a thing [L627-S9]
https://unidive.wikibase.cloud/entity/L628-S1,bog → wet spongy ground of decomposing vegetation; has poorer drainage than a swamp; soil is unfit for cultivation but can be cut and dried and used for fuel [L628-S1]
https://unidive.wikibase.cloud/entity/L629-S1,boil → come to the boiling point and change from a liquid to vapor [L629-S1]
https://unidive.wikibase.cloud/entity/L629-S2,"boil → immerse or be immersed in a boiling liquid, often for cooking purposes [L629-S2]"
https://unidive.wikibase.cloud/entity/L629-S3,"boil → bring to, or maintain at, the boiling point [L629-S3]"
https://unidive.wikibase.cloud/entity/L629-S4,boil → be agitated [L629-S4]
https://unidive.wikibase.cloud/entity/L629-S5,boil → be in an agitated emotional state [L629-S5]
https://unidive.wikibase.cloud/entity/L630-S1,bomb → an explosive device fused to explode under specific conditions [L630-S1]
https://unidive.wikibase.cloud/entity/L630-S2,bomb → strong sealed vessel for measuring heat of combustion [L630-S2]
https://unidive.wikibase.cloud/entity/L630-S3,bomb → an event that fails badly or is totally ineffectual [L630-S3]
https://unidive.wikibase.cloud/entity/L631-S1,bombardment → the rapid and continuous delivery of linguistic communication (spoken or written) [L631-S1]
https://unidive.wikibase.cloud/entity/L631-S2,bombardment → the heavy fire of artillery to saturate an area rather than hit a specific target [L631-S2]
https://unidive.wikibase.cloud/entity/L631-S3,bombardment → the act (or an instance) of subjecting a body or substance to the impact of high-energy particles (as electrons or alpha rays) [L631-S3]
https://unidive.wikibase.cloud/entity/L631-S4,bombardment → an attack by dropping bombs [L631-S4]
https://unidive.wikibase.cloud/entity/L632-S1,bone → rigid connective tissue that makes up the skeleton of vertebrates [L632-S1]
https://unidive.wikibase.cloud/entity/L632-S2,bone → the porous calcified substance from which bones are made [L632-S2]
https://unidive.wikibase.cloud/entity/L632-S3,bone → a shade of white the color of bleached bones [L632-S3]
https://unidive.wikibase.cloud/entity/L633-S1,book → a written work or composition that has been published (printed on pages bound together) [L633-S1]
https://unidive.wikibase.cloud/entity/L633-S2,book → physical objects consisting of a number of pages bound together [L633-S2]
https://unidive.wikibase.cloud/entity/L633-S3,book → a compilation of the known facts regarding something or someone [L633-S3]
https://unidive.wikibase.cloud/entity/L633-S4,book → a written version of a play or other dramatic composition; used in preparing for a performance [L633-S4]
https://unidive.wikibase.cloud/entity/L633-S5,book → a record in which commercial accounts are recorded [L633-S5]
https://unidive.wikibase.cloud/entity/L633-S6,book → a collection of playing cards satisfying the rules of a card game [L633-S6]
https://unidive.wikibase.cloud/entity/L633-S7,book → a collection of rules or prescribed standards on the basis of which decisions are made [L633-S7]
https://unidive.wikibase.cloud/entity/L633-S8,book → a major division of a long written composition [L633-S8]
https://unidive.wikibase.cloud/entity/L633-S9,book → a number of sheets (ticket or stamps etc.) bound together on one edge [L633-S9]
https://unidive.wikibase.cloud/entity/L634-S1,bookshop → a shop where books are sold [L634-S1]
https://unidive.wikibase.cloud/entity/L635-S1,boom → a deep prolonged loud noise [L635-S1]
https://unidive.wikibase.cloud/entity/L635-S2,boom → a state of economic prosperity [L635-S2]
https://unidive.wikibase.cloud/entity/L635-S3,boom → a sudden happening that brings good fortune (as a sudden opportunity to make money) [L635-S3]
https://unidive.wikibase.cloud/entity/L635-S4,boom → a pole carrying an overhead microphone projected over a film or tv set [L635-S4]
https://unidive.wikibase.cloud/entity/L635-S5,boom → any of various more-or-less horizontal spars or poles used to extend the foot of a sail or for handling cargo or in mooring [L635-S5]
https://unidive.wikibase.cloud/entity/L636-S1,boot → footwear that covers the whole foot and lower leg [L636-S1]
https://unidive.wikibase.cloud/entity/L636-S2,boot → compartment in an automobile that carries luggage or shopping or tools [L636-S2]
https://unidive.wikibase.cloud/entity/L636-S3,boot → the swift release of a store of affective force [L636-S3]
https://unidive.wikibase.cloud/entity/L636-S4,boot → protective casing for something that resembles a leg [L636-S4]
https://unidive.wikibase.cloud/entity/L636-S5,boot → an instrument of torture that is used to heat or crush the foot and leg [L636-S5]
https://unidive.wikibase.cloud/entity/L636-S6,boot → a form of foot torture in which the feet are encased in iron and slowly crushed [L636-S6]
